id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,kode_kecamatan,nama_kecamatan,kode_kelurahan,nama_kelurahan,jenis_kelamin,jumlah_penduduk,satuan,tahun
540,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278071,BUNGURSARI,3278071005,CIBUNIGEULIS,PEREMPUAN,3829,JIWA,2018
541,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278071,BUNGURSARI,3278071006,BANTARSARI,LAKI-LAKI,5747,JIWA,2018
542,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278071,BUNGURSARI,3278071006,BANTARSARI,PEREMPUAN,5623,JIWA,2018
543,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278071,BUNGURSARI,3278071007,SUKALAKSANA,LAKI-LAKI,3886,JIWA,2018
544,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278071,BUNGURSARI,3278071007,SUKALAKSANA,PEREMPUAN,3728,JIWA,2018
545,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278080,CIPEDES,3278080001,PANGLAYUNGAN,LAKI-LAKI,10974,JIWA,2018
546,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278080,CIPEDES,3278080001,PANGLAYUNGAN,PEREMPUAN,10550,JIWA,2018
547,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278080,CIPEDES,3278080002,CIPEDES,LAKI-LAKI,8121,JIWA,2018
548,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278080,CIPEDES,3278080002,CIPEDES,PEREMPUAN,7850,JIWA,2018
549,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278080,CIPEDES,3278080003,NAGARASARI,LAKI-LAKI,9916,JIWA,2018
550,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278080,CIPEDES,3278080003,NAGARASARI,PEREMPUAN,9746,JIWA,2018
551,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278080,CIPEDES,3278080004,SUKAMANAH,LAKI-LAKI,12971,JIWA,2018
552,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278080,CIPEDES,3278080004,SUKAMANAH,PEREMPUAN,12541,JIWA,2018
553,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278010,KAWALU,3278010001,LEUWILIANG,LAKI-LAKI,3317,JIWA,2019
554,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278010,KAWALU,3278010001,LEUWILIANG,PEREMPUAN,3100,JIWA,2019
555,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278010,KAWALU,3278010002,URUG,LAKI-LAKI,4677,JIWA,2019
556,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278010,KAWALU,3278010002,URUG,PEREMPUAN,4442,JIWA,2019
557,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278010,KAWALU,3278010003,GUNUNGTANDALA,LAKI-LAKI,5220,JIWA,2019
558,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278010,KAWALU,3278010003,GUNUNGTANDALA,PEREMPUAN,4999,JIWA,2019
559,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278010,KAWALU,3278010004,GUNUNGGEDE,LAKI-LAKI,4550,JIWA,2019
560,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278010,KAWALU,3278010004,GUNUNGGEDE,PEREMPUAN,4265,JIWA,2019
561,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278010,KAWALU,3278010005,TALAGASARI,LAKI-LAKI,3810,JIWA,2019
562,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278010,KAWALU,3278010005,TALAGASARI,PEREMPUAN,3432,JIWA,2019
563,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278010,KAWALU,3278010006,TANJUNG,LAKI-LAKI,4479,JIWA,2019
564,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278010,KAWALU,3278010006,TANJUNG,PEREMPUAN,4069,JIWA,2019
565,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278010,KAWALU,3278010007,CIBEUTI,LAKI-LAKI,5625,JIWA,2019
566,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278010,KAWALU,3278010007,CIBEUTI,PEREMPUAN,5277,JIWA,2019
567,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278010,KAWALU,3278010008,KARANGANYAR,LAKI-LAKI,5297,JIWA,2019
568,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278010,KAWALU,3278010008,KARANGANYAR,PEREMPUAN,5067,JIWA,2019
569,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278010,KAWALU,3278010009,CILAMAJANG,LAKI-LAKI,4301,JIWA,2019
570,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278010,KAWALU,3278010009,CILAMAJANG,PEREMPUAN,4064,JIWA,2019
571,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278010,KAWALU,3278010010,KARSAMENAK,LAKI-LAKI,8558,JIWA,2019
572,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278010,KAWALU,3278010010,KARSAMENAK,PEREMPUAN,8393,JIWA,2019
573,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278020,TAMANSARI,3278020001,SETIAMULYA,LAKI-LAKI,4345,JIWA,2019
574,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278020,TAMANSARI,3278020001,SETIAMULYA,PEREMPUAN,4119,JIWA,2019
575,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278020,TAMANSARI,3278020002,SETIAWARGI,LAKI-LAKI,6337,JIWA,2019
576,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278020,TAMANSARI,3278020002,SETIAWARGI,PEREMPUAN,5964,JIWA,2019
577,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278020,TAMANSARI,3278020003,TAMANSARI,LAKI-LAKI,4845,JIWA,2019
578,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278020,TAMANSARI,3278020003,TAMANSARI,PEREMPUAN,4675,JIWA,2019
579,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278020,TAMANSARI,3278020004,TAMANJAYA,LAKI-LAKI,5327,JIWA,2019
580,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278020,TAMANSARI,3278020004,TAMANJAYA,PEREMPUAN,5058,JIWA,2019
581,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278020,TAMANSARI,3278020005,MULYASARI,LAKI-LAKI,7930,JIWA,2019
582,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278020,TAMANSARI,3278020005,MULYASARI,PEREMPUAN,7547,JIWA,2019
583,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278020,TAMANSARI,3278020006,SUKAHURIP,LAKI-LAKI,4396,JIWA,2019
584,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278020,TAMANSARI,3278020006,SUKAHURIP,PEREMPUAN,4226,JIWA,2019
585,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278020,TAMANSARI,3278020007,MUGARSARI,LAKI-LAKI,2881,JIWA,2019
586,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278020,TAMANSARI,3278020007,MUGARSARI,PEREMPUAN,2744,JIWA,2019
587,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278020,TAMANSARI,3278020008,SUMELAP,LAKI-LAKI,2865,JIWA,2019
588,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278020,TAMANSARI,3278020008,SUMELAP,PEREMPUAN,2711,JIWA,2019
589,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278030,CIBEUREUM,3278030001,CIHERANG,LAKI-LAKI,4288,JIWA,2019
590,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278030,CIBEUREUM,3278030001,CIHERANG,PEREMPUAN,4126,JIWA,2019
591,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278030,CIBEUREUM,3278030002,CIAKAR,LAKI-LAKI,3437,JIWA,2019
592,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278030,CIBEUREUM,3278030002,CIAKAR,PEREMPUAN,3389,JIWA,2019
593,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278030,CIBEUREUM,3278030003,MARGABAKTI,LAKI-LAKI,2025,JIWA,2019
594,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278030,CIBEUREUM,3278030003,MARGABAKTI,PEREMPUAN,2047,JIWA,2019
595,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278030,CIBEUREUM,3278030004,AWIPARI,LAKI-LAKI,2874,JIWA,2019
596,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278030,CIBEUREUM,3278030004,AWIPARI,PEREMPUAN,2837,JIWA,2019
597,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278030,CIBEUREUM,3278030005,KOTABARU,LAKI-LAKI,7051,JIWA,2019
598,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278030,CIBEUREUM,3278030005,KOTABARU,PEREMPUAN,6940,JIWA,2019
599,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278030,CIBEUREUM,3278030006,KERSANAGARA,LAKI-LAKI,4878,JIWA,2019
600,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278030,CIBEUREUM,3278030006,KERSANAGARA,PEREMPUAN,4653,JIWA,2019
601,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278030,CIBEUREUM,3278030007,SETIAJAYA,LAKI-LAKI,3548,JIWA,2019
602,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278030,CIBEUREUM,3278030007,SETIAJAYA,PEREMPUAN,3350,JIWA,2019
603,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278030,CIBEUREUM,3278030008,SETIARATU,LAKI-LAKI,3946,JIWA,2019
604,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278030,CIBEUREUM,3278030008,SETIARATU,PEREMPUAN,3807,JIWA,2019
605,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278030,CIBEUREUM,3278030009,SETIANAGARA,LAKI-LAKI,2667,JIWA,2019
606,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278030,CIBEUREUM,3278030009,SETIANAGARA,PEREMPUAN,2741,JIWA,2019
607,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278031,PURBARATU,3278031001,SUKANAGARA,LAKI-LAKI,4630,JIWA,2019
608,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278031,PURBARATU,3278031001,SUKANAGARA,PEREMPUAN,4522,JIWA,2019
609,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278031,PURBARATU,3278031002,SUKAMENAK,LAKI-LAKI,4392,JIWA,2019
610,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278031,PURBARATU,3278031002,SUKAMENAK,PEREMPUAN,4095,JIWA,2019
611,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278031,PURBARATU,3278031003,PURBARATU,LAKI-LAKI,3154,JIWA,2019
612,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278031,PURBARATU,3278031003,PURBARATU,PEREMPUAN,3164,JIWA,2019
613,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278031,PURBARATU,3278031004,SUKAASIH,LAKI-LAKI,3319,JIWA,2019
614,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278031,PURBARATU,3278031004,SUKAASIH,PEREMPUAN,3169,JIWA,2019
615,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278031,PURBARATU,3278031005,SUKAJAYA,LAKI-LAKI,3614,JIWA,2019
616,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278031,PURBARATU,3278031005,SUKAJAYA,PEREMPUAN,3373,JIWA,2019
617,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278031,PURBARATU,3278031006,SINGKUP,LAKI-LAKI,3918,JIWA,2019
618,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278031,PURBARATU,3278031006,SINGKUP,PEREMPUAN,3698,JIWA,2019
619,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278040,TAWANG,3278040001,KAHURIPAN,LAKI-LAKI,11017,JIWA,2019
620,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278040,TAWANG,3278040001,KAHURIPAN,PEREMPUAN,10875,JIWA,2019
621,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278040,TAWANG,3278040002,CIKALANG,LAKI-LAKI,7060,JIWA,2019
622,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278040,TAWANG,3278040002,CIKALANG,PEREMPUAN,6949,JIWA,2019
623,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278040,TAWANG,3278040003,EMPANGSARI,LAKI-LAKI,3659,JIWA,2019
624,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278040,TAWANG,3278040003,EMPANGSARI,PEREMPUAN,3719,JIWA,2019
625,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278040,TAWANG,3278040004,TAWANGSARI,LAKI-LAKI,2509,JIWA,2019
626,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278040,TAWANG,3278040004,TAWANGSARI,PEREMPUAN,2626,JIWA,2019
627,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278040,TAWANG,3278040005,LENGKONGSARI,LAKI-LAKI,7794,JIWA,2019
628,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278040,TAWANG,3278040005,LENGKONGSARI,PEREMPUAN,7906,JIWA,2019
629,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278050,CIHIDEUNG,3278050001,TUGUJAYA,LAKI-LAKI,5666,JIWA,2019
630,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278050,CIHIDEUNG,3278050001,TUGUJAYA,PEREMPUAN,5428,JIWA,2019
631,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278050,CIHIDEUNG,3278050002,TUGURAJA,LAKI-LAKI,11723,JIWA,2019
632,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278050,CIHIDEUNG,3278050002,TUGURAJA,PEREMPUAN,11290,JIWA,2019
633,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278050,CIHIDEUNG,3278050003,NAGARAWANGI,LAKI-LAKI,3440,JIWA,2019
634,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278050,CIHIDEUNG,3278050003,NAGARAWANGI,PEREMPUAN,3434,JIWA,2019
635,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278050,CIHIDEUNG,3278050004,YUDANAGARA,LAKI-LAKI,2290,JIWA,2019
636,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278050,CIHIDEUNG,3278050004,YUDANAGARA,PEREMPUAN,2458,JIWA,2019
637,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278050,CIHIDEUNG,3278050005,CILEMBANG,LAKI-LAKI,7777,JIWA,2019
638,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278050,CIHIDEUNG,3278050005,CILEMBANG,PEREMPUAN,7794,JIWA,2019
639,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278050,CIHIDEUNG,3278050006,ARGASARI,LAKI-LAKI,6078,JIWA,2019
640,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278050,CIHIDEUNG,3278050006,ARGASARI,PEREMPUAN,5994,JIWA,2019
641,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278060,MANGKUBUMI,3278060001,KARIKIL,LAKI-LAKI,4617,JIWA,2019
642,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278060,MANGKUBUMI,3278060001,KARIKIL,PEREMPUAN,4369,JIWA,2019
643,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278060,MANGKUBUMI,3278060002,CIGANTANG,LAKI-LAKI,5573,JIWA,2019
644,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278060,MANGKUBUMI,3278060002,CIGANTANG,PEREMPUAN,5248,JIWA,2019
645,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278060,MANGKUBUMI,3278060003,SAMBONGJAYA,LAKI-LAKI,7599,JIWA,2019
646,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278060,MANGKUBUMI,3278060003,SAMBONGJAYA,PEREMPUAN,7484,JIWA,2019
647,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278060,MANGKUBUMI,3278060004,SAMBONGPARI,LAKI-LAKI,4669,JIWA,2019
648,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278060,MANGKUBUMI,3278060004,SAMBONGPARI,PEREMPUAN,4444,JIWA,2019
649,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278060,MANGKUBUMI,3278060005,LINGGAJAYA,LAKI-LAKI,9723,JIWA,2019
650,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278060,MANGKUBUMI,3278060005,LINGGAJAYA,PEREMPUAN,9418,JIWA,2019
651,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278060,MANGKUBUMI,3278060006,MANGKUBUMI,LAKI-LAKI,8011,JIWA,2019
652,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278060,MANGKUBUMI,3278060006,MANGKUBUMI,PEREMPUAN,7817,JIWA,2019
653,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278060,MANGKUBUMI,3278060007,CIPARI,LAKI-LAKI,4933,JIWA,2019
654,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278060,MANGKUBUMI,3278060007,CIPARI,PEREMPUAN,4832,JIWA,2019
655,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278060,MANGKUBUMI,3278060008,CIPAWITRA,LAKI-LAKI,4071,JIWA,2019
656,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278060,MANGKUBUMI,3278060008,CIPAWITRA,PEREMPUAN,4026,JIWA,2019
657,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278070,INDIHIANG,3278070001,PANYINGKIRAN,LAKI-LAKI,4419,JIWA,2019
658,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278070,INDIHIANG,3278070001,PANYINGKIRAN,PEREMPUAN,4264,JIWA,2019
659,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278070,INDIHIANG,3278070002,PARAKANNYASAG,LAKI-LAKI,5322,JIWA,2019
660,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278070,INDIHIANG,3278070002,PARAKANNYASAG,PEREMPUAN,5147,JIWA,2019
661,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278070,INDIHIANG,3278070003,SIRNAGALIH,LAKI-LAKI,4247,JIWA,2019
662,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278070,INDIHIANG,3278070003,SIRNAGALIH,PEREMPUAN,4091,JIWA,2019
663,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278070,INDIHIANG,3278070004,INDIHIANG,LAKI-LAKI,4427,JIWA,2019
664,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278070,INDIHIANG,3278070004,INDIHIANG,PEREMPUAN,4453,JIWA,2019
665,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278070,INDIHIANG,3278070005,SUKAMAJUKIDUL,LAKI-LAKI,4802,JIWA,2019
666,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278070,INDIHIANG,3278070005,SUKAMAJUKIDUL,PEREMPUAN,4660,JIWA,2019
667,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278070,INDIHIANG,3278070006,SUKAMAJUKALER,LAKI-LAKI,6060,JIWA,2019
668,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278070,INDIHIANG,3278070006,SUKAMAJUKALER,PEREMPUAN,5934,JIWA,2019
669,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278071,BUNGURSARI,3278071001,SUKAMULYA,LAKI-LAKI,3876,JIWA,2019
670,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278071,BUNGURSARI,3278071001,SUKAMULYA,PEREMPUAN,3647,JIWA,2019
671,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278071,BUNGURSARI,3278071002,SUKARINDIK,LAKI-LAKI,5361,JIWA,2019
672,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278071,BUNGURSARI,3278071002,SUKARINDIK,PEREMPUAN,5271,JIWA,2019
673,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278071,BUNGURSARI,3278071003,BUNGURSARI,LAKI-LAKI,3411,JIWA,2019
674,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278071,BUNGURSARI,3278071003,BUNGURSARI,PEREMPUAN,3343,JIWA,2019
675,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278071,BUNGURSARI,3278071004,SUKAJAYA,LAKI-LAKI,3218,JIWA,2019
676,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278071,BUNGURSARI,3278071004,SUKAJAYA,PEREMPUAN,3057,JIWA,2019
677,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278071,BUNGURSARI,3278071005,CIBUNIGEULIS,LAKI-LAKI,4219,JIWA,2019
678,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278071,BUNGURSARI,3278071005,CIBUNIGEULIS,PEREMPUAN,4052,JIWA,2019
679,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278071,BUNGURSARI,3278071006,BANTARSARI,LAKI-LAKI,5957,JIWA,2019
680,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278071,BUNGURSARI,3278071006,BANTARSARI,PEREMPUAN,5828,JIWA,2019
681,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278071,BUNGURSARI,3278071007,SUKALAKSANA,LAKI-LAKI,3997,JIWA,2019
682,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278071,BUNGURSARI,3278071007,SUKALAKSANA,PEREMPUAN,3827,JIWA,2019
683,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278080,CIPEDES,3278080001,PANGLAYUNGAN,LAKI-LAKI,10842,JIWA,2019
684,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278080,CIPEDES,3278080001,PANGLAYUNGAN,PEREMPUAN,10455,JIWA,2019
685,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278080,CIPEDES,3278080002,CIPEDES,LAKI-LAKI,8156,JIWA,2019
686,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278080,CIPEDES,3278080002,CIPEDES,PEREMPUAN,7803,JIWA,2019
687,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278080,CIPEDES,3278080003,NAGARASARI,LAKI-LAKI,9860,JIWA,2019
688,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278080,CIPEDES,3278080003,NAGARASARI,PEREMPUAN,9664,JIWA,2019
689,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278080,CIPEDES,3278080004,SUKAMANAH,LAKI-LAKI,12882,JIWA,2019
690,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278080,CIPEDES,3278080004,SUKAMANAH,PEREMPUAN,12446,JIWA,2019
691,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278010,KAWALU,3278010001,LEUWILIANG,LAKI-LAKI,3293,JIWA,2020
692,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278010,KAWALU,3278010001,LEUWILIANG,PEREMPUAN,3077,JIWA,2020
693,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278010,KAWALU,3278010002,URUG,LAKI-LAKI,4761,JIWA,2020
694,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278010,KAWALU,3278010002,URUG,PEREMPUAN,4454,JIWA,2020
695,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278010,KAWALU,3278010003,GUNUNGTANDALA,LAKI-LAKI,5372,JIWA,2020
696,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278010,KAWALU,3278010003,GUNUNGTANDALA,PEREMPUAN,5105,JIWA,2020
697,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278010,KAWALU,3278010004,GUNUNGGEDE,LAKI-LAKI,4645,JIWA,2020
698,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278010,KAWALU,3278010004,GUNUNGGEDE,PEREMPUAN,4323,JIWA,2020
699,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278010,KAWALU,3278010005,TALAGASARI,LAKI-LAKI,3888,JIWA,2020
700,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278010,KAWALU,3278010005,TALAGASARI,PEREMPUAN,3497,JIWA,2020
701,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278010,KAWALU,3278010006,TANJUNG,LAKI-LAKI,4503,JIWA,2020
702,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278010,KAWALU,3278010006,TANJUNG,PEREMPUAN,4109,JIWA,2020
703,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278010,KAWALU,3278010007,CIBEUTI,LAKI-LAKI,5655,JIWA,2020
704,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278010,KAWALU,3278010007,CIBEUTI,PEREMPUAN,5340,JIWA,2020
705,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278010,KAWALU,3278010008,KARANGANYAR,LAKI-LAKI,5365,JIWA,2020
706,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278010,KAWALU,3278010008,KARANGANYAR,PEREMPUAN,5091,JIWA,2020
707,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278010,KAWALU,3278010009,CILAMAJANG,LAKI-LAKI,4370,JIWA,2020
708,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278010,KAWALU,3278010009,CILAMAJANG,PEREMPUAN,4092,JIWA,2020
709,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278010,KAWALU,3278010010,KARSAMENAK,LAKI-LAKI,8653,JIWA,2020
710,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278010,KAWALU,3278010010,KARSAMENAK,PEREMPUAN,8495,JIWA,2020
711,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278020,TAMANSARI,3278020001,SETIAMULYA,LAKI-LAKI,4488,JIWA,2020
712,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278020,TAMANSARI,3278020001,SETIAMULYA,PEREMPUAN,4234,JIWA,2020
713,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278020,TAMANSARI,3278020002,SETIAWARGI,LAKI-LAKI,6477,JIWA,2020
714,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278020,TAMANSARI,3278020002,SETIAWARGI,PEREMPUAN,6102,JIWA,2020
715,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278020,TAMANSARI,3278020003,TAMANSARI,LAKI-LAKI,4908,JIWA,2020
716,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278020,TAMANSARI,3278020003,TAMANSARI,PEREMPUAN,4735,JIWA,2020
717,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278020,TAMANSARI,3278020004,TAMANJAYA,LAKI-LAKI,5587,JIWA,2020
718,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278020,TAMANSARI,3278020004,TAMANJAYA,PEREMPUAN,5292,JIWA,2020
719,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278020,TAMANSARI,3278020005,MULYASARI,LAKI-LAKI,8110,JIWA,2020
720,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278020,TAMANSARI,3278020005,MULYASARI,PEREMPUAN,7866,JIWA,2020
721,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3278020,TAMANSARI,3278020006,SUKAHURIP,LAKI-LAKI,4454,JIWA,2020
